PID,Yearly_electricity,Certainty,District,Adjusted_electricity
6682,2743.7017,0.4,3,3216.0152270846293
20728,2662.922900000001,0.6,11,1767.8960874114325
16933,2103.6700000000005,0.0,12,2103.6700000000005
17672,2729.0629000000004,0.4,4,2325.5050596764227
5699,2649.5568000000007,0.0,11,2649.5568000000007
2388,2103.6700000000005,0.2,11,1867.9840996940272
12084,2581.6389250000007,0.6,6,3631.8097876587885
16305,2666.7097500000004,0.2,3,2896.332758775865
8108,2694.6919000000003,0.0,11,2694.6919000000003
6341,2713.4426000000008,0.4,3,3180.549183280182
11858,2581.6389250000007,0.2,6,2935.0173624799363
13215,3214.997272727273,0.0,1,3214.997272727273
19466,2880.6547181818187,0.4,3,3376.534929983518
20208,3725.780625,0.4,13,5071.326450555022
16739,2755.5896000000007,0.4,16,1888.668958248029
17000,2576.9165500000004,0.4,13,3507.7382935914948
8331,2109.6700000000005,0.2,12,1687.7360000000006
11752,2718.117100000001,0.0,10,2718.117100000001
13381,2644.4277000000006,0.0,2,2644.4277000000006
13633,2103.6700000000005,0.0,6,2103.6700000000005
16468,2670.3668,0.2,4,2472.926342035362
8472,2109.6700000000005,0.0,12,2109.6700000000005
17158,2264.478625,0.2,11,2010.7764243878976
3705,2103.6700000000005,0.0,9,2103.6700000000005
483,2321.8516000000004,0.4,3,2721.573749132186
5751,2649.5568000000007,0.0,6,2649.5568000000007
8009,2704.7467,0.4,9,3133.5218238540097
6566,2729.0629000000004,0.4,4,2325.5050596764227
15703,2103.6700000000005,0.2,6,2392.545783141689
2865,2244.1300750000005,0.4,3,2630.4780123059586
9741,3323.074,0.0,12,3323.074
17351,2649.5568000000007,0.4,6,3369.6626970830184
13599,2330.7216000000003,0.0,6,2330.7216000000003
1321,3745.198181818182,0.4,12,2247.1189090909093
2357,2794.523600000001,0.2,3,3035.143623465333
3741,2103.6700000000005,0.4,8,2604.475069854948
20902,2662.922900000001,0.4,11,2066.2384098986004
10361,3323.074,0.6,8,4515.158704126239
2844,2691.2899,0.0,8,2691.2899
8684,3477.0396363636364,0.6,6,4889.717680295617
2591,2248.1935750000007,0.2,8,2513.950786506252
5457,2649.5568000000007,0.2,8,2963.467414055618
2052,2322.9856000000004,0.2,1,2787.5827200000003
13338,2662.922900000001,0.4,9,3085.065502751627
13173,3745.198181818182,0.2,3,4067.613584588326
6364,2743.7017,0.2,6,3118.950762556497
14375,3745.198181818182,0.4,9,4338.970661464009
3517,2566.1658250000005,0.2,14,2643.821627238666
2339,3745.198181818182,0.4,6,4761.0211166985755
4580,2652.887,0.2,14,2733.167026461136
13929,3325.417272727273,0.4,7,3635.885748282224
2255,2576.3587375,0.6,1,4122.1739800000005
9366,2718.117100000001,0.4,3,3186.0280647328327
5446,2649.5568000000007,0.0,11,2649.5568000000007
2688,2683.881100000001,0.0,4,2683.881100000001
21092,2121.6700000000005,0.4,8,2626.794156367613
12550,2642.922900000001,0.2,9,2852.3332456358303
16232,2275.4823600000004,0.0,12,2275.4823600000004
12552,2581.6389250000007,0.2,3,2803.942499206214
916,2961.6040000000003,0.2,4,2742.630457823439
1053,2720.519500000001,0.0,10,2720.519500000001
13535,2662.922900000001,0.4,8,3297.9202841637657
15160,2109.6700000000005,0.4,4,1797.7037522062737
5818,2729.0629000000004,0.6,9,3378.0849011492687
19681,2103.6700000000005,0.4,8,2604.475069854948
549,3745.198181818182,0.4,11,2906.0068424587053
11530,2718.117100000001,0.4,13,3699.9102973368235
895,2837.6156000000005,0.4,11,2201.787486296464
2706,2244.1300750000005,0.0,3,2244.1300750000005
13357,2644.4277000000006,0.4,12,1586.6566200000004
3474,2713.4426000000008,0.2,3,2947.0864706615744
7689,2109.6700000000005,0.2,12,1687.7360000000006
16867,2103.6700000000005,0.6,11,1396.6092279257634
4103,3371.120672727273,0.0,8,3371.120672727273
21214,2704.7467,0.4,5,1622.8480200000001
2057,2658.528640000001,0.4,6,3381.056064776678
1178,2713.4426000000008,0.2,11,2409.4404244939305
15336,2103.6700000000005,0.4,3,2465.847763133774
19460,3281.940727272728,0.4,15,3170.3832635775184
18887,2936.0815818181823,0.2,4,2718.995080102115
7649,2694.6919000000003,0.4,9,3121.872508932356
20120,2794.523600000001,0.2,9,3015.954551629142
19792,2244.1300750000005,0.0,4,2244.1300750000005
7898,2704.7467,0.4,6,3439.7485238115696
11866,2581.6389250000007,0.2,9,2786.189988870119
20760,2662.922900000001,0.2,11,2364.5807323857684
6493,2713.4426000000008,0.0,4,2713.4426000000008
5998,2729.0629000000004,0.2,12,2183.2503200000006
5601,2649.5568000000007,0.6,5,1059.8227200000003
12762,2718.117100000001,0.4,13,3699.9102973368235
364,2791.5418000000004,0.4,4,2378.7450065813628
13245,2794.523600000001,0.2,9,3015.954551629142
10033,2755.5896000000007,0.4,3,3229.9487803675397
16039,2761.8317200000006,0.6,12,1104.7326880000003
8150,2729.0629000000004,0.0,4,2729.0629000000004
11163,3259.3220909090915,0.4,12,1955.5932545454548
14491,2936.0815818181823,0.4,4,2501.9112324536427
14557,2884.2629000000006,0.6,9,3570.20289790315
16802,2309.9248,0.0,4,2309.9248
1794,2326.246600000001,0.4,4,1982.2544834907937
954,2720.519500000001,0.0,3,2720.519500000001
12390,2729.0629000000004,0.4,15,2636.2983038085517
11602,2743.7017,0.4,3,3216.0152270846293
17064,2103.6700000000005,0.0,10,2103.6700000000005
3063,2691.2899,0.4,12,1614.77394
1841,2658.528640000001,0.0,8,2658.528640000001
38,2649.5568000000007,0.0,15,2649.5568000000007
1263,3763.38,0.0,3,3763.38
19145,3750.9878181818185,0.0,12,3750.9878181818185
6075,2649.5568000000007,0.2,16,2232.7757131237636
20816,2644.4277000000006,0.4,6,3363.1492369413363
14157,3404.507727272728,0.4,6,4328.37724226966
5316,2649.5568000000007,0.4,11,2055.867269547335
21685,3349.901127272727,0.2,9,3615.3686462322667
5299,2649.5568000000007,0.4,12,1589.7340800000004
12118,2729.0629000000004,0.4,12,1637.43774
5760,2649.5568000000007,0.4,12,1589.7340800000004
2293,2837.6156000000005,0.0,12,2837.6156000000005
5669,2649.5568000000007,0.4,6,3369.6626970830184
5338,2649.5568000000007,0.4,4,2257.75577883731
21232,2694.6919000000003,0.0,10,2694.6919000000003
8519,2694.6919000000003,0.2,9,2908.2070733290243
2171,2636.0365000000006,0.2,1,3163.2438000000006
8130,2103.6700000000005,0.2,8,2352.0880497411235
4123,3918.337490909092,0.2,9,4228.8770283985195
11438,3725.780625,0.2,4,3450.3064722595814
18896,3851.553,0.4,6,4896.08143314846
12906,2581.6389250000007,0.2,12,2065.3111400000007
4856,3901.448363636364,0.2,4,3612.985938074428
7370,2729.0629000000004,0.4,3,3198.8574027592344
3754,2103.6700000000005,0.2,11,1867.9840996940272
5477,2649.5568000000007,0.4,3,3105.670003751306
16784,2103.6700000000005,0.6,4,1637.0528138867408
17412,2649.5568000000007,0.2,11,2352.7121122101357
13019,4241.224545454546,0.4,10,5937.714363636364
17756,2103.6700000000005,0.4,11,1632.2980445151177
4633,2309.9248,0.2,6,2626.634991142175
8682,2109.6700000000005,0.4,4,1797.7037522062737
20839,2644.4277000000006,0.2,11,2348.157654309713
663,3745.198181818182,0.4,15,3617.894136267181
20501,2103.6700000000005,0.4,5,1262.2020000000002
8139,2103.6700000000005,0.4,8,2604.475069854948
17898,2103.6700000000005,0.6,10,3365.872000000001
13472,2662.922900000001,0.2,10,3195.507480000001
2820,2691.2899,0.2,6,3059.465908134297
5309,2649.5568000000007,0.6,13,4084.8274291045714
8971,2649.5568000000007,0.4,11,2055.867269547335
3293,2649.5568000000007,0.0,8,2649.5568000000007
12341,3725.780625,0.0,5,3725.780625
10903,3293.727454545455,0.4,12,1976.236472727273
19006,3750.9878181818185,0.2,6,4262.171718553967
562,3745.198181818182,0.2,14,3858.529522424433
13324,2723.3929000000003,0.2,1,3268.07148
3831,3239.339090909091,0.6,4,2520.819419418719
7321,2713.4426000000008,0.0,10,2713.4426000000008
20175,2103.6700000000005,0.4,3,2465.847763133774
286,3745.198181818182,0.4,15,3617.894136267181
6557,2713.4426000000008,0.4,3,3180.549183280182
7609,2649.5568000000007,0.4,12,1589.7340800000004
21317,2322.9856000000004,0.2,14,2393.282652350062
3775,3239.339090909091,0.2,3,3518.230729599457
13111,2794.523600000001,0.0,3,2794.523600000001
18374,3750.9878181818185,0.4,11,2910.4991873693416
11578,2581.6389250000007,0.4,6,3283.413575069362
10794,2321.8516000000004,0.4,12,1393.1109600000002
6214,2729.0629000000004,0.4,14,2894.2307939142074
5502,2649.5568000000007,0.6,13,4084.827403701571
15865,2761.8317200000006,0.4,16,1892.9472795873244
5375,3745.198181818182,0.0,8,3745.198181818182
20080,2848.6490500000004,0.4,5,1709.1894300000001
6616,2729.0629000000004,0.2,12,2183.2503200000006
16523,2103.6700000000005,0.6,9,2603.927484060992
5134,2758.4297200000005,0.0,3,2758.4297200000005
13232,2723.3929000000003,0.4,16,1866.6014829888386
6127,2713.4426000000008,0.4,6,3450.7914744356667
5461,2649.5568000000007,0.0,4,2649.5568000000007
4619,2103.6700000000005,0.4,4,1792.5909912352956
8897,4175.961636363637,0.4,6,5308.048975713817
15688,2841.187700000001,0.0,12,2841.187700000001
1459,3040.8200000000006,0.4,8,3766.4935101518304
19611,4206.792181818182,0.0,10,4206.792181818182
533,2484.898675000001,0.4,6,3160.5628288426647
16336,2634.2939875000006,0.4,9,3051.8965468721494
5879,2713.4426000000008,0.2,4,2512.8172644548345
81,3745.198181818182,0.2,5,2996.1585454545457
15469,3371.819056818182,0.4,12,2023.0914340909092
6579,2713.4426000000008,0.4,8,3360.562148324537
80,3745.198181818182,0.0,11,3745.198181818182
16073,2275.4823600000004,0.0,8,2275.4823600000004
17409,2649.5568000000007,0.4,11,2055.867269547335
19752,2103.6700000000005,0.2,11,1867.9840996940272
5448,2649.5568000000007,0.0,7,2649.5568000000007
7928,2704.7467,0.4,6,3439.7485238115696
12947,3763.38,0.4,12,2258.028
12444,2642.922900000001,0.0,12,2642.922900000001
638,3346.597636363637,0.6,11,2221.7829744845058
4834,3621.288363636364,0.4,13,4929.113922047658
5811,2713.4426000000008,0.4,6,3450.7914744356667
19818,2796.82375,0.6,12,1118.7295000000001
14206,3451.1607272727274,0.4,11,2677.8547480093353
20170,2755.5896000000007,0.0,9,2755.5896000000007
10820,2321.8516000000004,0.4,9,2689.9062768657063
16345,2097.6700000000005,0.0,1,2097.6700000000005
11932,2581.6389250000007,0.4,6,3283.413575069362
1875,2103.6700000000005,0.2,3,2284.8494605883693
5491,2649.5568000000007,0.4,11,2055.867269547335
12629,2626.3093375000003,0.0,11,2626.3093375000003
11660,2718.117100000001,0.2,12,2174.493680000001
20841,2662.922900000001,0.4,13,3624.791725942049
12412,2581.6389250000007,0.2,3,2803.942499206214
2954,2665.785700000001,0.0,11,2665.785700000001
4840,3621.288363636364,0.2,4,3353.5400119386604
16521,2309.9248,0.2,15,2270.665446151199
7432,2729.0629000000004,0.2,12,2183.2503200000006
1483,2483.9100000000003,0.0,4,2483.9100000000003
847,2694.6919000000003,0.0,11,2694.6919000000003
13392,2644.4277000000006,0.0,3,2644.4277000000006
9409,2103.6700000000005,0.0,11,2103.6700000000005
13385,2662.922900000001,0.4,10,3728.092060000001
15907,2761.8317200000006,0.4,12,1657.0990320000003
20494,2309.9248,0.6,3,2906.3389239656594
18597,3764.595818181818,0.2,4,3486.2518025822374
17193,3374.461954545455,0.0,8,3374.461954545455
14613,2597.8225000000007,0.0,15,2597.8225000000007
20765,2644.4277000000006,0.0,3,2644.4277000000006
21085,2694.6919000000003,0.4,4,2296.2166084541745
10068,2791.5418000000004,0.4,4,2378.7450065813628
8883,2576.3587375,0.4,4,2195.3817459871084
4606,2103.6700000000005,0.6,12,841.4680000000003
1828,2652.199040000001,0.0,3,2652.199040000001
7466,2729.0629000000004,0.0,10,2729.0629000000004
19714,2103.6700000000005,0.4,9,2437.1249019492247
21202,2694.6919000000003,0.0,4,2694.6919000000003
21709,2723.3929000000003,0.2,3,2957.892887547691
17571,3763.38,0.2,6,4276.236244699377
10097,2866.2748000000006,0.0,13,2866.2748000000006
16490,2837.6156000000005,0.2,3,3081.9432291512467
9216,2694.6919000000003,0.0,9,2694.6919000000003
1092,2585.767975,0.0,3,2585.767975
6105,2713.4426000000008,0.4,4,2312.1945829772617
4608,2309.9248,0.0,12,2309.9248
14553,2679.6860000000006,0.4,7,2929.8676738556464
19733,2309.9248,0.4,6,2938.3629573938406
13620,2103.6700000000005,0.4,8,2604.475069854948
12532,2581.6389250000007,0.2,7,2702.1531519858695
12208,2718.117100000001,0.4,10,3805.363940000001
17568,2642.922900000001,0.0,11,2642.922900000001
1005,2694.6919000000003,0.4,6,3426.9799018247527
5331,2670.3668,0.4,11,2072.014345411635
7990,2961.6040000000003,0.4,3,3471.413851527854
17840,2670.0565,0.0,15,2670.0565
20797,2662.922900000001,0.2,12,2130.3383200000007
16619,2755.5896000000007,0.4,12,1653.3537600000004
18565,3764.595818181818,0.2,8,4212.28282069644
6163,2713.4426000000008,0.0,9,2713.4426000000008
3752,2103.6700000000005,0.4,3,2465.847763133774
19721,2309.9248,0.2,4,2139.134192876923
3691,2649.5568000000007,0.2,12,2119.6454400000007
13492,2662.922900000001,0.4,5,1597.7537400000006
20533,2723.166100000001,0.0,4,2723.166100000001
5627,2649.5568000000007,0.0,15,2649.5568000000007
13582,2330.7216000000003,0.4,14,2471.7814974930225
3264,3745.198181818182,0.2,11,3325.6025895749112
21286,2649.5568000000007,0.4,4,2257.75577883731
19663,2794.523600000001,0.4,7,3055.426747131776
16870,2103.6700000000005,0.6,12,841.4680000000003
21759,2718.117100000001,0.4,9,3149.0125347809785
3420,2713.4426000000008,0.2,6,3084.608149663088
10585,3096.796727272728,0.2,13,3656.3375717284716
5761,2649.5568000000007,0.4,11,2055.867269547335
17069,2103.6700000000005,0.0,4,2103.6700000000005
15586,3395.4283636363643,0.0,10,3395.4283636363643
16814,2309.9248,0.6,3,2906.3389239656594
21843,2720.519500000001,0.0,11,2720.519500000001
2837,2694.6919000000003,0.2,3,2926.722473484955
15747,2103.6700000000005,0.0,8,2103.6700000000005
18932,3862.291636363637,0.4,9,4474.633084114317
7570,2729.0629000000004,0.4,6,3470.6277422898934
3642,2713.4426000000008,0.4,5,1628.0655600000005
17676,2694.6919000000003,0.6,3,3390.4213043689324
2262,2576.3587375,0.2,1,3091.630485
5977,2755.5896000000007,0.6,8,3743.5119464732643
3331,2566.1658250000005,0.0,3,2566.1658250000005
17727,2103.6700000000005,0.4,11,1632.2980445151177
16257,3745.198181818182,0.2,9,4042.009290503942
17705,2103.6700000000005,0.4,9,2437.1249019492247
90,2918.084090909092,0.0,3,2918.084090909092
433,2321.8516000000004,0.0,3,2321.8516000000004
7617,2649.5568000000007,0.4,10,3709.379520000001
5839,2713.4426000000008,0.0,16,2713.4426000000008
20787,2712.447100000001,0.0,12,2712.447100000001
5563,2649.5568000000007,0.6,4,2061.856595289763
20916,2662.922900000001,0.0,3,2662.922900000001
16679,2755.5896000000007,0.6,11,1829.4168629516348
5683,2649.5568000000007,0.2,13,3128.3739175791657
10277,4137.096363636364,0.0,12,4137.096363636364
17482,2729.0629000000004,0.6,4,2123.7274665484306
20771,2662.922900000001,0.2,6,3027.2707370965827
18731,3460.694672727273,0.4,11,2685.252409736421
9621,2694.6919000000003,0.4,9,3121.872508932356
5576,2649.5568000000007,0.0,3,2649.5568000000007
11726,2718.117100000001,0.2,8,3040.3420375581254
11768,2729.0629000000004,0.0,16,2729.0629000000004
4147,3918.337490909092,0.0,11,3918.337490909092
12932,2743.7017,0.0,3,2743.7017
1469,2483.9100000000003,0.4,6,3159.307307366074
8982,2649.5568000000007,0.4,7,2896.9255476435605
20654,2755.5896000000007,0.0,6,2755.5896000000007
14617,3371.819056818182,0.4,11,2616.2912702568174
6447,2681.3296000000005,0.0,3,2681.3296000000005
19640,2622.0568375000007,0.0,8,2622.0568375000007
17870,2636.0365000000006,0.2,4,2441.1343072051986
8061,2109.6700000000005,0.4,10,2953.5380000000005
2190,3745.198181818182,0.0,16,3745.198181818182
11558,2718.117100000001,0.2,9,2933.489686253336
21811,2702.5660000000003,0.4,4,2302.9263403144387
5895,2713.4426000000008,0.0,3,2713.4426000000008
5333,2649.5568000000007,0.2,8,2963.556241251619
19908,2280.6647500000004,0.4,4,1943.4129662132978
439,2321.8516000000004,0.4,3,2721.573749132186
3807,3900.601036363637,0.0,4,3900.601036363637
4574,3745.198181818182,0.4,9,4338.970661464009
5694,2649.5568000000007,0.0,4,2649.5568000000007
17763,2103.6700000000005,0.2,8,2352.1768769371242
7749,2109.6700000000005,0.0,11,2109.6700000000005
13800,2709.6860000000006,0.4,7,2962.667541150482
1080,2704.7467,0.0,11,2704.7467
18113,3244.662727272728,0.0,6,3244.662727272728
2189,3745.198181818182,0.6,6,5266.441471693517
537,2483.9100000000003,0.0,13,2483.9100000000003
4802,4945.31975,0.2,6,5617.68061342095
5526,2649.5568000000007,0.2,5,2119.6454400000007
7751,2694.6919000000003,0.4,11,2090.8888881846633
7013,2713.4426000000008,0.6,9,3358.7489427427313
6035,2713.4426000000008,0.6,12,1085.3770400000003
15686,2836.95825,0.4,12,1702.17495
115,2545.0217875000003,0.2,4,2356.8489118006332
4270,3768.719454545455,0.4,3,4417.416609909832
8340,2103.6700000000005,0.2,12,1682.9360000000006
657,3745.198181818182,0.4,5,2247.1189090909093
19700,2103.6700000000005,0.2,9,2270.32231983746
20107,2755.5896000000007,0.6,12,1102.2358400000003
20245,2866.2748000000006,0.4,9,3320.6654473568483
1603,2500.250200000001,0.2,2,3000.300240000001
1154,2713.4426000000008,0.6,8,3686.1952348691566
10057,2770.4072,0.2,10,3324.48864
16272,2511.6004000000007,0.0,4,2511.6004000000007
12918,2718.117100000001,0.4,11,2109.0651727371105
191,2103.6700000000005,0.0,14,2103.6700000000005
12102,2718.117100000001,0.0,12,2718.117100000001
11646,2581.6389250000007,0.6,3,3248.187331532712
11830,2729.0629000000004,0.0,9,2729.0629000000004
11683,4225.353363636364,0.2,8,4728.4084072409105
5924,2729.0629000000004,0.2,12,2183.2503200000006
10866,2592.1446250000004,0.4,4,2208.8333242374833
13034,2729.0629000000004,0.2,8,3052.6010558123007
7817,2694.6919000000003,0.4,4,2296.2166084541745
7299,2713.4426000000008,0.4,11,2105.4380941149257
9898,2545.0217875000003,0.2,12,2036.0174300000003
19735,2309.9248,0.0,15,2309.9248
14780,3252.834727272728,0.6,6,4574.742361274634
20268,2103.6700000000005,0.4,12,1262.2020000000002
4118,3918.337490909092,0.2,3,4255.649679320205
7937,2704.7467,0.0,11,2704.7467
8367,2109.6700000000005,0.2,11,1873.3118857388565
11651,4525.297272727274,0.2,12,3620.237818181819
12313,3725.780625,0.4,3,4367.08892635114
3725,2103.6700000000005,0.4,4,1792.5909912352956
3849,3918.337490909092,0.2,11,3479.344122039241
12005,4679.451818181818,0.0,10,4679.451818181818
13450,2644.4277000000006,0.4,4,2253.38513512127
5573,2649.5568000000007,0.2,12,2119.6454400000007
20110,2866.2748000000006,0.2,12,2293.0198400000004
6455,2649.5568000000007,0.4,9,3069.5797737292373
18509,3750.9878181818185,0.4,13,5104.586873341738
3742,2103.6700000000005,0.4,8,2604.563897050949
14393,3745.198181818182,0.6,6,5266.441471693517
9946,3371.819056818182,0.2,10,4046.1828681818183
14679,3259.3220909090915,0.4,14,3456.5817781591554
11828,2729.0629000000004,0.4,9,3161.6941466747435
1335,3745.198181818182,0.0,16,3745.198181818182
10808,2592.1446250000004,0.0,4,2592.1446250000004
1602,2500.250200000001,0.0,3,2500.250200000001
7076,2743.7017,0.2,4,2540.8391099129094
21338,2704.7467,0.4,3,3170.3569049137027
16054,2584.780480000001,0.2,6,2938.582875242984
18051,2628.5824750000006,0.0,3,2628.5824750000006
12580,2718.117100000001,0.0,12,2718.117100000001
15949,2761.8317200000006,0.6,11,1833.5609628647103
5571,2649.5568000000007,0.4,4,2257.75577883731
21702,2713.4426000000008,0.4,8,3360.650975520537
796,2837.6156000000005,0.4,6,3608.479155739031
8246,2694.6919000000003,0.4,5,1616.8151400000002
9319,2109.6700000000005,0.2,3,2291.3656964120846
16505,2309.9248,0.4,6,2938.3629573938406
4097,3918.337490909092,0.4,15,3785.148267955538
10467,4090.537272727273,0.0,2,4090.537272727273
7374,2729.0629000000004,0.0,6,2729.0629000000004
21182,2121.6700000000005,0.4,7,2319.7531544201242
11708,2718.117100000001,0.4,12,1630.8702600000004
